wilayah_kode,wilayah,tahun,value
3674,Kota Tangerang Selatan,2011,76.99
3211,Sumedang,2019,71.46
1708,Kepahiang,2018,67.14
1111,Aceh Utara,2012,64.82
7315,Pinrang,2015,69.24
2100,KEPULAUAN RIAU,2010,71.13
1302,Pesisir Selatan,2014,67.75
3373,Kota Salatiga,2024,85.72
1107,Aceh Barat,2014,67.31
1509,Bungo,2019,69.86
7301,Kepulauan Selayar,2021,67.76
1111,Aceh Utara,2015,66.85
9431,Mamberamo Tengah,2019,47.23
3273,Kota Bandung,2022,82.5
7102,Minahasa,2014,72.76
1508,Tebo,2011,64.45
9419,Sarmi,2010,56.98
5101,Jembrana,2023,74.04
1112,Aceh Barat Daya,2023,68.07
6411,Mahakam Ulu,2020,67.09
6307,Hulu Sungai Tengah,2014,65.37
1224,Nias Utara,2011,57.53
7103,Kepulauan Sangihe,2022,71.63
1800,LAMPUNG,2013,65.73
1571,Kota Jambi,2019,78.26
3204,Bandung,2023,73.74
7309,Pangkajene dan Kepulauan,2015,66.65
1275,Kota Medan,2017,79.98
1709,Bengkulu Tengah,2015,64.68
3300,JAWA TENGAH,2021,72.16
1503,Sarolangun,2018,69.41
6202,Kotawaringin Timur,2024,72.66
1803,Lampung Selatan,2023,69.63
2172,Kota Tanjung Pinang,2024,80.63
6172,Kota Singkawang,2024,73.87
1700,BENGKULU,2024,73.39
9411,Puncak Jaya,2018,47.39
1508,Tebo,2015,67.29
3577,Kota Madiun,2021,81.25
3328,Tegal,2020,68.39
3572,Kota Blitar,2022,79.93
1409,Rokan Hilir,2014,66.22
9417,Pegunungan Bintang,2023,48.18
7372,Kota Parepare,2024,79.64
5272,Kota Bima,2013,71.72
5107,Karangasem,2019,67.34
6371,Kota Banjarmasin,2021,77.57
1813,Pesisir Barat,2022,65.14
1300,SUMATERA BARAT,2014,69.36
5101,Jembrana,2012,67.94
5316,Sumba Tengah,2021,61.8
1500,JAMBI,2024,73.43
5104,Gianyar,2018,76.71
7604,Mamuju,2020,68.15
1175,Kota Subulussalam,2012,59.76
3575,Kota Pasuruan,2024,77.75
5103,Badung,2011,76.66
3215,Karawang,2011,65.21
9400,PAPUA,2020,60.44
1306,Padang Pariaman,2015,68.04
6105,Sanggau,2017,64.61
8172,Kota Tual,2011,62.69
5272,Kota Bima,2015,72.99
1673,Kota Pagar Alam,2021,68.68
1473,Kota Dumai,2014,71.86
1106,Aceh Tengah,2013,70.51
3526,Bangkalan,2017,62.3
1571,Kota Jambi,2022,79.58
3272,Kota Sukabumi,2018,73.55
3314,Sragen,2022,74.65
1905,Bangka Selatan,2011,60.53
6204,Barito Selatan,2018,69.73
7600,SULAWESI BARAT,2014,62.24
7372,Kota Parepare,2014,75.66
1216,Pakpak Bharat,2023,69.58
5315,Manggarai Barat,2018,62.58
3672,Kota Cilegon,2015,71.81
7317,Luwu,2016,68.71
6504,Nunukan,2016,64.35
1701,Bengkulu Selatan,2014,68.28
9433,Puncak,2019,42.7
1509,Bungo,2018,69.42
5101,Jembrana,2014,68.67
9706,Yalimo,2023,50.87
3311,Sukoharjo,2017,75.56
7314,Sidenreng Rappang,2010,65.54
1471,Kota Pekanbaru,2015,79.32
3323,Temanggung,2022,70.77
7605,Mamuju Utara / Pasangkayu,2017,65.67
1206,Toba Samosir / Toba,2022,75.96
1700,BENGKULU,2020,71.4
3521,Ngawi,2019,70.41
1812,Tulang Bawang Barat,2011,60.13
3575,Kota Pasuruan,2012,72.01
7210,Sigi,2022,69.05
3206,Tasikmalaya,2023,67.76
3673,Kota Serang,2013,69.69
7410,Konawe Utara,2020,69.86
3519,Madiun,2022,72.39
1505,Muaro Jambi,2022,70.18
1310,Solok Selatan,2020,69.04
9429,Nduga,2013,24.42
3371,Kota Magelang,2023,81.17
3471,Kota Yogyakarta,2017,85.49
3576,Kota Mojokerto,2021,78.43
1703,Bengkulu Utara,2024,71.11
1274,Kota Tebing Tinggi,2024,77.45
1812,Tulang Bawang Barat,2014,62.46
9428,Mamberamo Raya,2021,52.18
3273,Kota Bandung,2011,78.13
1100,ACEH,2012,67.81
3207,Ciamis,2018,69.63
7415,Buton Selatan,2021,64.99
1309,Pasaman,2018,65.6
3512,Situbondo,2015,64.53
5204,Sumbawa,2017,65.84
1377,Kota Pariaman,2022,77.65
1273,Kota Pematang Siantar,2011,73.61
3321,Demak,2022,73.36
7100,SULAWESI UTARA,2011,68.31
2172,Kota Tanjung Pinang,2019,78.73
3206,Tasikmalaya,2012,61.69
3313,Karanganyar,2015,74.26
3208,Kuningan,2019,69.12
3217,Bandung Barat,2018,67.46
6502,Bulungan,2021,71.8
7211,Banggai Laut,2022,66.22
9107,Sorong,2012,59.18
7605,Mamuju Utara / Pasangkayu,2020,67.79
7211,Banggai Laut,2021,65.65
1202,Mandailing Natal,2022,68.05
1117,Bener Meriah,2021,73.27
1771,Kota Bengkulu,2018,79.67
6309,Tabalong,2015,69.35
3200,JAWA BARAT,2023,73.74
1372,Kota Solok,2018,77.89
3510,Banyuwangi,2016,69.0
3175,Kota Jakarta Utara,2016,78.78
1601,Ogan Komering Ulu,2013,65.51
7317,Luwu,2024,72.79
3601,Pandeglang,2014,62.06
3210,Majalengka,2011,62.67
7305,Takalar,2011,60.83
3213,Subang,2022,69.87
9419,Sarmi,2017,62.31
7317,Luwu,2023,72.16
1506,Tanjung Jabung Timur,2012,58.63
7413,Muna Barat,2024,68.06
3304,Banjarnegara,2018,66.54
1104,Aceh Tenggara,2023,71.05
5107,Karangasem,2020,67.35
3173,Kota Jakarta Pusat,2024,83.01
6403,Kutai Kartanegara,2014,71.2
8202,Halmahera Tengah,2016,63.05
3574,Kota Probolinggo,2020,73.27
5307,Alor,2020,61.33
1805,Lampung Tengah,2017,68.95
3304,Banjarnegara,2016,65.52
9100,PAPUA BARAT,2010,59.6
1808,Tulangbawang,2015,66.08
6501,Malinau,2013,69.84
7107,Bolaang Mongondow Utara,2013,63.67
3577,Kota Madiun,2023,82.71
1277,Kota Padangsidimpuan,2010,70.23
6208,Seruyan,2010,61.6
6105,Sanggau,2024,68.43
7472,Kota Baubau,2024,78.13
6111,Kayong Utara,2020,62.68
1872,Kota Metro,2012,72.86
6400,KALIMANTAN TIMUR,2024,78.83
2104,Lingga,2022,66.57
9414,Mappi,2017,57.1
3523,Tuban,2013,64.14
3518,Nganjuk,2013,68.98
9471,Kota Jayapura,2011,76.97
6400,KALIMANTAN TIMUR,2021,76.88
3302,Banyumas,2023,73.86
3213,Subang,2012,64.86
1403,Indragiri Hilir,2015,64.8
1306,Padang Pariaman,2019,70.59
5205,Dompu,2015,64.56
3200,JAWA BARAT,2021,72.45
7601,Majene,2010,61.67
3401,Kulon Progo,2014,70.68
3523,Tuban,2019,68.37
3512,Situbondo,2018,66.42
7174,Kota Kotamobagu,2011,68.57
6400,KALIMANTAN TIMUR,2015,74.17
1110,Bireuen,2023,73.63
1223,Labuhan Batu Utara,2021,71.87
8104,Buru,2012,63.5
3400,D I YOGYAKARTA,2020,79.97
1502,Merangin,2023,70.81
8205,Halmahera Utara,2012,62.94
6200,KALIMANTAN TENGAH,2017,69.79
1700,BENGKULU,2022,72.16
1802,Tanggamus,2020,66.42
3404,Sleman,2017,82.85
7410,Konawe Utara,2015,66.44
6204,Barito Selatan,2016,69.0
6307,Hulu Sungai Tengah,2011,63.9
7101,Bolaang Mongondow,2022,68.95
1375,Kota Bukittinggi,2012,76.92
3372,Kota Surakarta,2018,81.46
3171,Kota Jakarta Selatan,2010,80.26
8208,Pulau Taliabu,2021,60.73
7322,Luwu Utara,2019,69.46
1502,Merangin,2013,65.82
3207,Ciamis,2015,68.02
7500,GORONTALO,2013,64.7
3402,Bantul,2010,75.31
7109,Minahasa Tenggara,2020,70.51
7404,Kolaka,2013,69.55
7304,Jeneponto,2021,64.56
6201,Kotawaringin Barat,2024,74.44
7303,Bantaeng,2010,62.46
3507,Malang,2017,68.47
1301,Kepulauan Mentawai,2015,57.41
3203,Cianjur,2017,63.7
3576,Kota Mojokerto,2012,74.2
1606,Musi Banyuasin,2019,67.83
7101,Bolaang Mongondow,2018,66.91
6304,Barito Kuala,2018,65.91
1508,Tebo,2020,69.14
1209,Simalungun,2016,71.48
3524,Lamongan,2017,71.11
8203,Kepulauan Sula,2010,57.06
3304,Banjarnegara,2024,69.6
6571,Kota Tarakan,2010,70.95
7204,Poso,2012,66.2
5103,Badung,2018,80.87
6571,Kota Tarakan,2023,77.53
1502,Merangin,2016,67.86
3276,Kota Depok,2010,76.66
7172,Kota Bitung,2013,70.35
1601,Ogan Komering Ulu,2016,67.47
8201,Halmahera Barat,2012,60.71
3504,Tulungagung,2014,69.49
7305,Takalar,2020,67.31
1114,Aceh Tamiang,2016,67.41
3276,Kota Depok,2021,81.37
1203,Tapanuli Selatan,2022,70.92
3172,Kota Jakarta Timur,2015,80.73
1173,Kota Langsa,2014,73.81
8206,Halmahera Timur,2014,63.26
8204,Halmahera Selatan,2018,63.39
8103,Maluku Tengah,2016,69.54
3507,Malang,2013,65.2
3172,Kota Jakarta Timur,2021,82.97
3529,Sumenep,2015,62.38
7407,Wakatobi,2017,67.99
6306,Hulu Sungai Selatan,2013,64.59
1703,Bengkulu Utara,2015,67.46
6100,KALIMANTAN BARAT,2016,65.88
6471,Kota Balikpapan,2018,79.81
8107,Seram Bagian Timur,2018,62.98
9404,Nabire,2017,67.11
3213,Subang,2019,68.69
1205,Tapanuli Utara,2022,74.14
9402,Jayawijaya,2022,59.6
6102,Bengkayang,2024,70.3
1372,Kota Solok,2023,79.58
1172,Kota Sabang,2020,75.78
3216,Bekasi,2010,67.58
3524,Lamongan,2019,72.57
7307,Sinjai,2018,66.24
1173,Kota Langsa,2016,75.41
3309,Boyolali,2018,73.22
3500,JAWA TIMUR,2018,70.77
7308,Maros,2018,68.94
7371,Kota Makasar,2016,80.53
5208,Lombok Utara,2011,57.13
5308,Lembata,2018,63.96
1216,Pakpak Bharat,2024,70.36
3278,Kota Tasikmalaya,2024,75.04
1400,RIAU,2015,70.84
9171,Kota Sorong,2015,75.91
3201,Bogor,2024,72.39
6403,Kutai Kartanegara,2018,73.15
9504,Asmat,2024,53.92
1473,Kota Dumai,2017,73.46
7404,Kolaka,2011,68.27
2103,Natuna,2017,71.52
1373,Kota Sawah Lunto,2022,73.73
1172,Kota Sabang,2014,71.5
7405,Konawe Selatan,2016,66.97
5201,Lombok Barat,2015,64.62
1275,Kota Medan,2021,81.21
7410,Konawe Utara,2011,64.25
3328,Tegal,2014,64.1
5271,Kota Mataram,2015,76.37
6300,KALIMANTAN SELATAN,2017,69.65
7173,Kota Tomohon,2010,71.27
9700,PAPUA PEGUNUNGAN,2023,52.45
1803,Lampung Selatan,2018,67.68
7308,Maros,2019,69.5
1606,Musi Banyuasin,2014,64.93
7105,Minahasa Selatan,2020,72.11
8108,Maluku Barat Daya,2024,64.86
6205,Barito Utara,2017,69.07
6213,Murung Raya,2014,66.1
5200,NUSA TENGGARA BARAT,2011,62.14
1507,Tanjung Jabung Barat,2020,67.54
5100,BALI,2012,71.62
6504,Nunukan,2010,60.33
8171,Kota Ambon,2021,81.23
7373,Kota Palopo,2019,77.98
5271,Kota Mataram,2024,80.6
1301,Kepulauan Mentawai,2016,58.27
6203,Kapuas,2020,69.48
3276,Kota Depok,2012,77.28
1601,Ogan Komering Ulu,2020,69.32
9435,Intan Jaya,2013,42.69
1277,Kota Padangsidimpuan,2013,71.68
1406,Kampar,2019,73.15
7210,Sigi,2021,68.49
1205,Tapanuli Utara,2024,75.23
1108,Aceh Besar,2014,71.06
6104,Mempawah,2010,59.48
1103,Aceh Selatan,2015,63.28
1371,Kota Padang,2015,80.36
1213,Langkat,2011,65.77
8171,Kota Ambon,2012,77.49
8109,Buru Selatan,2010,57.3
8171,Kota Ambon,2019,80.81
1671,Kota Palembang,2022,79.47
1107,Aceh Barat,2012,66.66
5371,Kota Kupang,2017,78.25
9100,PAPUA BARAT,2011,59.9
7302,Bulukumba,2024,71.97
6301,Tanah Laut,2022,70.35
7202,Banggai,2024,72.32
1110,Bireuen,2015,69.77
7171,Kota Manado,2013,76.56
6405,Berau,2012,70.77
7105,Minahasa Selatan,2014,68.36
7471,Kota Kendari,2016,81.66
3318,Pati,2014,66.99
1508,Tebo,2017,68.16
3529,Sumenep,2024,69.26
1278,Kota Gunungsitoli,2012,64.34
6310,Tanah Bumbu,2018,70.05
9404,Nabire,2012,65.28
9434,Dogiyai,2023,56.7
7313,Wajo,2023,71.1
1603,Muara Enim,2011,62.82
6208,Seruyan,2017,66.14
3316,Blora,2020,68.84
5101,Jembrana,2024,74.6
8106,Seram Bagian Barat,2015,63.02
3323,Temanggung,2015,67.07
3317,Rembang,2015,68.18
1224,Nias Utara,2019,61.98
1903,Bangka Barat,2010,63.16
8109,Buru Selatan,2014,60.74
1901,Bangka,2021,72.46
3501,Pacitan,2010,61.14
1202,Mandailing Natal,2018,65.83
3302,Banyumas,2013,68.55
8107,Seram Bagian Timur,2011,58.07
1212,Deli Serdang,2023,76.52
7502,Gorontalo,2010,60.0
7500,GORONTALO,2017,67.01
6411,Mahakam Ulu,2022,68.75
5272,Kota Bima,2021,76.11
5320,Sabu Raijua,2017,55.22
7500,GORONTALO,2021,69.0
2101,Karimun,2016,69.84
3171,Kota Jakarta Selatan,2015,83.37
7300,SULAWESI SELATAN,2014,68.49
3578,Kota Surabaya,2018,81.74
3213,Subang,2017,67.73
1810,Pringsewu,2022,70.98
6308,Hulu Sungai Utara,2022,66.84
5310,Sikka,2022,66.06
7204,Poso,2024,72.87
3272,Kota Sukabumi,2022,75.4
3301,Cilacap,2011,64.73
3603,Tangerang,2018,71.59
7313,Wajo,2011,64.0
5309,Flores Timur,2021,64.22
3572,Kota Blitar,2015,76.0
1807,Way Kanan,2010,61.27
1809,Pesawaran,2016,63.47
7210,Sigi,2020,68.12
1503,Sarolangun,2022,70.89
1406,Kampar,2023,74.24
3201,Bogor,2015,67.77
3272,Kota Sukabumi,2014,71.19
3175,Kota Jakarta Utara,2022,80.81
3205,Garut,2018,65.42
6271,Kota Palangka Raya,2019,80.77
6300,KALIMANTAN SELATAN,2021,71.28
9412,Mimika,2010,67.96
1609,Ogan Komering Ulu Timur,2020,69.28
1273,Kota Pematang Siantar,2021,79.17
3278,Kota Tasikmalaya,2012,67.84
3274,Kota Cirebon,2013,72.27
1805,Lampung Tengah,2010,64.14
5316,Sumba Tengah,2024,64.31
6404,Kutai Timur,2023,74.98
5311,Ende,2023,68.63
1174,Kota Lhokseumawe,2014,74.44
7326,Toraja Utara,2015,66.76
5321,Malaka,2018,59.66
1603,Muara Enim,2022,69.43
7300,SULAWESI SELATAN,2015,69.15
3171,Kota Jakarta Selatan,2011,81.22
2105,Kepulauan Anambas,2015,65.86
3571,Kota Kediri,2021,78.6
3314,Sragen,2013,69.95
5312,Ngada,2010,61.84
3471,Kota Yogyakarta,2011,82.98
1275,Kota Medan,2010,77.02
7202,Banggai,2023,71.7
9112,Pegunungan Arfak,2017,54.39
3214,Purwakarta,2013,67.09
3171,Kota Jakarta Selatan,2017,84.13
9418,Tolikara,2014,46.16
1607,Banyu Asin,2014,63.21
2100,KEPULAUAN RIAU,2021,75.79
6472,Kota Samarinda,2023,82.32
9410,Paniai,2017,54.91
7308,Maros,2013,66.06
9471,Kota Jayapura,2016,78.56
7103,Kepulauan Sangihe,2011,65.34
1674,Kota Lubuklinggau,2022,75.53
3216,Bekasi,2023,75.76
7300,SULAWESI SELATAN,2012,67.26
7204,Poso,2010,64.81
7208,Parigi Moutong,2014,62.2
1312,Pasaman Barat,2010,61.77
8100,MALUKU,2023,70.94
1871,Kota Bandar Lampung,2018,76.63
7600,SULAWESI BARAT,2010,59.74
3512,Situbondo,2024,69.75
7571,Kota Gorontalo,2023,78.64
9433,Puncak,2020,43.04
1223,Labuhan Batu Utara,2011,67.37
3501,Pacitan,2012,62.94
3312,Wonogiri,2012,65.75
3522,Bojonegoro,2024,71.78
1306,Padang Pariaman,2010,65.16
7212,Morowali Utara,2019,68.45
1209,Simalungun,2018,72.49
1110,Bireuen,2022,73.16
1807,Way Kanan,2016,65.74
9106,Sorong Selatan,2018,61.01
7109,Minahasa Tenggara,2018,69.66
7405,Konawe Selatan,2012,64.05
9435,Intan Jaya,2021,48.34
3572,Kota Blitar,2010,72.56
3524,Lamongan,2024,75.13
3471,Kota Yogyakarta,2019,86.65
5319,Manggarai Timur,2023,63.24
9102,Kaimana,2018,63.67
6309,Tabalong,2017,70.76
6212,Barito Timur,2016,70.33
1308,Lima Puluh Kota,2012,65.87
7606,Mamuju Tengah,2023,67.45
1304,Sijunjung,2020,67.74
7603,Mamasa,2019,65.32
7173,Kota Tomohon,2018,75.78
3200,JAWA BARAT,2019,72.03
6302,Kotabaru,2012,64.87
7400,SULAWESI TENGGARA,2017,69.86
6110,Melawi,2012,61.58
1304,Sijunjung,2019,67.66
5316,Sumba Tengah,2016,58.52
1275,Kota Medan,2023,82.19
1613,Musi Rawas Utara,2014,61.34
1221,Padang Lawas,2014,65.5
7316,Enrekang,2024,74.61
7104,Kepulauan Talaud,2020,69.4
7405,Konawe Selatan,2019,67.88
1705,Seluma,2020,66.89
1376,Kota Payakumbuh,2016,77.56
7302,Bulukumba,2018,67.7
1408,Bengkalis,2016,71.98
3310,Klaten,2022,76.95
8102,Maluku Tenggara,2020,66.2
3524,Lamongan,2013,68.9
6302,Kotabaru,2022,69.74
5300,NUSA TENGGARA TIMUR,2011,60.24
7174,Kota Kotamobagu,2023,74.43
6502,Bulungan,2010,66.79
7310,Barru,2013,67.02
5310,Sikka,2021,65.41
3527,Sampang,2019,61.94
5308,Lembata,2016,62.81
1802,Tanggamus,2024,68.52
5309,Flores Timur,2018,63.55
9402,Jayawijaya,2016,54.96
8206,Halmahera Timur,2015,63.99
3471,Kota Yogyakarta,2021,87.18
1404,Pelalawan,2021,72.08
7600,SULAWESI BARAT,2019,65.73
3323,Temanggung,2014,65.97
1115,Nagan Raya,2021,69.31
1702,Rejang Lebong,2013,66.11
1171,Kota Banda Aceh,2019,85.07
3401,Kulon Progo,2017,73.23
1611,Empat Lawang,2012,62.3
3510,Banyuwangi,2021,71.38
1203,Tapanuli Selatan,2010,64.2
7210,Sigi,2010,60.81
7307,Sinjai,2020,67.6
5318,Nagekeo,2014,62.71
3508,Lumajang,2021,66.07
1409,Rokan Hilir,2022,70.1
3513,Probolinggo,2017,64.28
6207,Lamandau,2021,70.58
1202,Mandailing Natal,2010,60.76
1272,Kota Tanjung Balai,2021,68.94
1406,Kampar,2013,70.46
8208,Pulau Taliabu,2014,57.31
3202,Sukabumi,2022,67.64
1100,ACEH,2015,69.45
7271,Kota Palu,2023,82.52
1610,Ogan Ilir,2011,62.47
5317,Sumba Barat Daya,2017,61.46
8205,Halmahera Utara,2018,67.3
1505,Muaro Jambi,2013,65.14
1707,Lebong,2023,68.71
3514,Pasuruan,2017,66.69
7326,Toraja Utara,2010,63.51
1302,Pesisir Selatan,2011,65.8
1672,Kota Prabumulih,2010,69.39
6109,Sekadau,2013,61.02
3577,Kota Madiun,2014,78.81
1308,Lima Puluh Kota,2014,66.78
3313,Karanganyar,2010,70.31
1212,Deli Serdang,2016,73.51
5315,Manggarai Barat,2016,60.63
8109,Buru Selatan,2016,62.19
3572,Kota Blitar,2012,73.53
1117,Bener Meriah,2015,70.62
7503,Pohuwato,2010,59.11
1473,Kota Dumai,2012,71.07
6311,Balangan,2014,64.44
7408,Kolaka Utara,2015,66.9
3577,Kota Madiun,2016,80.01
8107,Seram Bagian Timur,2022,65.05
3216,Bekasi,2011,68.66
6303,Banjar,2012,65.04
3271,Kota Bogor,2010,71.25
9100,PAPUA BARAT,2020,65.09
7271,Kota Palu,2018,80.91
6503,Tana Tidung,2018,67.05
3277,Kota Cimahi,2021,78.06
6211,Gunung Mas,2021,71.03
9105,Manokwari,2010,66.29
5207,Sumbawa Barat,2015,68.38
7201,Banggai Kepulauan,2014,62.33
3572,Kota Blitar,2019,78.56
3506,Kediri,2022,73.46
7322,Luwu Utara,2023,71.34
1800,LAMPUNG,2012,64.87
6411,Mahakam Ulu,2019,67.58
7271,Kota Palu,2013,78.65
2100,KEPULAUAN RIAU,2012,72.36
1215,Humbang Hasundutan,2019,68.83
3504,Tulungagung,2010,67.28
3603,Tangerang,2022,72.97
1900,KEP. BANGKA BELITUNG,2020,71.47
1810,Pringsewu,2021,70.45
3604,Serang,2014,63.97
3305,Kebumen,2012,64.47
7405,Konawe Selatan,2018,67.51
7312,Soppeng,2023,70.58
5301,Sumba Barat,2014,60.9
3321,Demak,2021,72.57
3306,Purworejo,2014,70.12
7209,Tojo Una-Una,2021,64.74
1113,Gayo Lues,2019,66.87
5205,Dompu,2011,61.84
9431,Mamberamo Tengah,2021,48.32
1805,Lampung Tengah,2011,64.71
1277,Kota Padangsidimpuan,2014,71.88
5311,Ende,2019,67.2
3673,Kota Serang,2024,73.99
3526,Bangkalan,2016,62.06
7312,Soppeng,2019,68.26
1221,Padang Lawas,2020,68.25
7414,Buton Tengah,2014,61.69
9418,Tolikara,2019,49.68
5300,NUSA TENGGARA TIMUR,2020,65.19
1220,Padang Lawas Utara,2020,69.85
1207,Labuhan Batu,2022,72.92
3305,Kebumen,2021,70.05
5202,Lombok Tengah,2022,67.57
7307,Sinjai,2010,61.31
3376,Kota Tegal,2012,70.68
3376,Kota Tegal,2014,72.2
6208,Seruyan,2020,67.58
6210,Pulang Pisau,2014,65.0
1377,Kota Pariaman,2013,74.51
1571,Kota Jambi,2014,74.86
7403,Konawe,2014,68.68
6206,Sukamara,2016,66.4
5313,Manggarai,2018,63.32
5371,Kota Kupang,2018,78.84
7173,Kota Tomohon,2024,78.89
7109,Minahasa Tenggara,2021,71.06
3518,Nganjuk,2012,68.07
3514,Pasuruan,2022,69.68
1376,Kota Payakumbuh,2024,80.61
8171,Kota Ambon,2020,80.84
3321,Demak,2012,67.55
3272,Kota Sukabumi,2020,74.21
3576,Kota Mojokerto,2014,75.04
7104,Kepulauan Talaud,2016,67.58
6403,Kutai Kartanegara,2020,73.59
1109,Pidie,2022,71.2
3315,Grobogan,2010,64.56
9409,Biak Numfor,2022,72.85
9418,Tolikara,2023,51.48
7209,Tojo Una-Una,2010,58.33
3210,Majalengka,2021,67.81
1800,LAMPUNG,2022,70.45
5310,Sikka,2015,61.81
1173,Kota Langsa,2013,73.4
1305,Tanah Datar,2012,67.29
1118,Pidie Jaya,2013,69.26
1906,Belitung Timur,2014,68.1
7410,Konawe Utara,2018,68.5
1971,Kota Pangkal Pinang,2015,76.61
8172,Kota Tual,2020,67.96
7411,Kolaka Timur,2020,67.02
1202,Mandailing Natal,2015,63.99
2102,Bintan,2023,75.7
1800,LAMPUNG,2021,69.9
3520,Magetan,2021,74.15
7403,Konawe,2016,69.84
9409,Biak Numfor,2014,70.32
6500,KALIMANTAN UTARA,2021,71.19
1609,Ogan Komering Ulu Timur,2012,65.18
3326,Pekalongan,2023,71.4
5200,NUSA TENGGARA BARAT,2018,67.3
3272,Kota Sukabumi,2017,73.03
3312,Wonogiri,2017,68.66
8207,Pulau Morotai,2014,58.34
5320,Sabu Raijua,2015,53.28
1600,SUMATERA SELATAN,2020,70.01
2103,Natuna,2012,68.8
9503,Mappi,2023,60.57
1111,Aceh Utara,2023,70.87
3313,Karanganyar,2014,73.89
1703,Bengkulu Utara,2016,67.63
1303,Solok,2018,68.6
7207,Buol,2024,70.28
7501,Boalemo,2023,68.18
5104,Gianyar,2023,79.24
1410,Kepulauan Meranti,2019,65.93
6101,Sambas,2017,65.92
7408,Kolaka Utara,2011,63.98
9401,Merauke,2012,66.28
7212,Morowali Utara,2022,68.97
9432,Yalimo,2013,43.33
1471,Kota Pekanbaru,2011,77.71
5108,Buleleng,2019,72.3
9414,Mappi,2013,55.51
1374,Kota Padang Panjang,2011,73.76
3312,Wonogiri,2016,68.23
1371,Kota Padang,2021,82.9
3504,Tulungagung,2019,72.62
1403,Indragiri Hilir,2011,62.82
1610,Ogan Ilir,2017,65.63
9112,Pegunungan Arfak,2018,55.31
1374,Kota Padang Panjang,2022,78.78
5320,Sabu Raijua,2014,52.51
6201,Kotawaringin Barat,2013,69.51
3529,Sumenep,2018,65.25
8100,MALUKU,2017,68.19
3309,Boyolali,2014,70.34
9411,Puncak Jaya,2016,45.49
9104,Teluk Bintuni,2019,64.0
5171,Kota Denpasar,2017,83.01
8202,Halmahera Tengah,2017,63.89
1211,Karo,2017,73.53
1613,Musi Rawas Utara,2023,66.6
1502,Merangin,2012,65.31
1216,Pakpak Bharat,2018,66.63
5171,Kota Denpasar,2010,79.19
9417,Pegunungan Bintang,2010,35.45
9100,PAPUA BARAT,2023,66.16
8100,MALUKU,2015,67.05
7103,Kepulauan Sangihe,2020,70.73
2105,Kepulauan Anambas,2016,66.3
3516,Mojokerto,2018,72.64
1174,Kota Lhokseumawe,2013,74.13
3323,Temanggung,2017,68.34
1373,Kota Sawah Lunto,2019,72.39
5207,Sumbawa Barat,2020,71.63
1111,Aceh Utara,2013,65.36
9426,Waropen,2021,65.1
5316,Sumba Tengah,2013,57.25
1572,Kota Sungai Penuh,2015,73.03
1509,Bungo,2010,66.28
3174,Kota Jakarta Barat,2024,83.64
1225,Nias Barat,2011,55.43
3602,Lebak,2016,62.78
3279,Kota Banjar,2014,68.34
1900,KEP. BANGKA BELITUNG,2024,73.33
7503,Pohuwato,2012,60.48
1221,Padang Lawas,2017,66.82
3274,Kota Cirebon,2014,72.93
3371,Kota Magelang,2021,79.43
3212,Indramayu,2019,66.97
7606,Mamuju Tengah,2019,65.1
8100,MALUKU,2022,70.22
9404,Nabire,2020,68.83
3600,BANTEN,2022,73.32
2171,Kota Batam,2024,82.86
7306,Gowa,2023,71.57
6105,Sanggau,2012,61.39
1504,Batang Hari,2010,65.67
6172,Kota Singkawang,2011,67.5
1116,Aceh Jaya,2016,67.7
3203,Cianjur,2016,62.92
7400,SULAWESI TENGGARA,2019,71.2
1271,Kota Sibolga,2020,73.63
3206,Tasikmalaya,2015,63.17
7300,SULAWESI SELATAN,2018,70.9
8272,Kota Tidore Kepulauan,2022,71.55
6106,Ketapang,2016,64.74
7209,Tojo Una-Una,2014,61.15
7103,Kepulauan Sangihe,2021,71.07
7102,Minahasa,2018,74.97
1175,Kota Subulussalam,2021,65.27
5202,Lombok Tengah,2017,64.36
3518,Nganjuk,2021,71.97
8171,Kota Ambon,2024,82.56
3212,Indramayu,2018,66.36
6472,Kota Samarinda,2021,80.76
3521,Ngawi,2024,73.09
3507,Malang,2018,69.4
3524,Lamongan,2020,72.58
8100,MALUKU,2024,71.57
1309,Pasaman,2019,66.46
7206,Toli-Toli,2014,61.91
5304,Timor Tengah Selatan,2017,61.08
3502,Ponorogo,2019,70.56
1808,Tulangbawang,2018,67.7
9435,Intan Jaya,2018,46.55
1109,Pidie,2016,69.06
1305,Tanah Datar,2011,66.92
1202,Mandailing Natal,2019,66.52
9107,Sorong,2021,65.77
3326,Pekalongan,2018,68.97
6203,Kapuas,2016,66.98
9418,Tolikara,2010,43.44
3525,Gresik,2021,76.5
7401,Buton,2020,65.98
8201,Halmahera Barat,2020,65.31
1211,Karo,2023,75.98
9111,Manokwari Selatan,2023,61.55
1609,Ogan Komering Ulu Timur,2023,70.96
1672,Kota Prabumulih,2021,74.67
1504,Batang Hari,2017,68.92
5103,Badung,2015,78.86
3672,Kota Cilegon,2011,69.26
5303,Kupang,2018,63.55
1202,Mandailing Natal,2013,62.91
7312,Soppeng,2013,64.43
3207,Ciamis,2023,72.05
3506,Kediri,2023,73.96
5314,Rote Ndao,2016,59.28
3575,Kota Pasuruan,2013,72.89
3503,Trenggalek,2016,67.78
7322,Luwu Utara,2018,68.79
